,total_score,Sc,Sc_int_area,complex_normalized,dG_cross,dG_cross/dSASAx100,dG_separated,dG_separated/dSASAx100,dSASA_hphobic,dSASA_int,dSASA_polar,ddg,delta_unsatHbonds,dslf_fa13,fa_atr,fa_dun,fa_elec,fa_intra_rep,fa_intra_sol_xover4,fa_rep,fa_sol,hbond_E_fraction,hbond_bb_sc,hbond_lr_bb,hbond_sc,hbond_sr_bb,hbonds_int,lk_ball_wtd,nres_all,nres_int,omega,p_aa_pp,packstat,per_residue_energy_int,pro_close,rama_prepro,ref,sc_value,side1_normalized,side1_score,side2_normalized,side2_score,binding,cluster
668,-192.898,0.511,212.185,-1.837,-13.26,-2.343,-10.595999999999998,-1.873,384.042,565.882,181.84,-10.479,4.0,-0.917,-520.93,148.641,-147.369,1.112,21.005,60.515,292.133,0.104,-18.707,-45.717,-7.762,-7.46,1.0,-12.666,108.0,17.0,28.601,-16.129,0.0,-0.4429999999999999,3.414,13.236,16.102,0.484,-2.7310000000000003,-30.039,3.75,22.502,0,0
669,-190.588,0.72,231.49,-1.78,-9.38,-1.535,-5.164,-0.845,292.337,611.222,318.885,-5.91,3.0,-0.917,-528.318,142.77,-142.847,1.093,21.585,61.516000000000005,302.486,0.6779999999999999,-18.097,-46.595,-7.762,-7.46,5.0,-13.262,108.0,23.0,28.601,-16.128,0.0,-0.1939999999999999,3.414,13.23,16.102,0.735,-1.876,-30.022,3.652,25.565,0,0
670,-192.289,0.586,282.517,-1.801,-14.524,-1.902,-12.811,-1.6769999999999998,513.455,763.7860000000001,250.331,-12.164,4.0,-0.917,-523.238,143.688,-139.056,1.091,20.576,60.767,289.386,0.062,-14.97,-46.50899999999999,-7.762,-7.46,1.0,-13.12,108.0,26.0,28.618,-16.129,0.0,-0.503,3.414,13.228,16.102,0.598,-2.07,-37.267,3.022,24.177,0,0
671,-178.076,0.499,203.746,-1.651,-9.534,-1.547,-7.371,-1.196,348.24,616.3380000000001,268.098,-5.691,7.0,-1.046,-526.302,147.81799999999998,-137.136,1.1,21.384,79.281,296.035,0.076,-15.701,-44.966,-8.596,-7.61,1.0,-13.007,109.0,21.0,23.37,-17.248,0.0,0.5,1.69,11.819,11.039,0.5710000000000001,2.782,22.255,-0.904,-11.757,0,0
672,-195.525,0.64,393.415,-1.884,-20.752,-2.103,-4.41,-0.447,696.6410000000001,986.54,289.899,0.166,4.0,-1.047,-540.399,154.055,-141.464,1.081,20.693,71.702,297.061,0.427,-16.31,-44.96,-8.003,-7.612999999999999,2.0,-12.782,109.0,34.0,23.321,-17.249000000000002,0.0,-0.996,3.526,11.822,11.039,0.664,2.656,23.907,-2.31,-57.756,0,0
673,-145.605,0.552,332.055,-1.735,-12.247,-1.74,-9.431,-1.34,378.424,704.03,325.606,-8.306000000000001,3.0,-1.045,-536.016,157.575,-141.387,1.119,21.08,113.865,295.265,0.154,-15.452,-44.961000000000006,-9.644,-7.609,1.0,-11.833,109.0,27.0,23.357,-17.255,0.0,-0.995,4.48,11.816,11.039,0.5720000000000001,3.297,19.781,-2.221,-46.648,0,0
674,-202.303,0.445,129.57299999999998,-1.888,-9.952,-2.366,-8.242,-1.96,206.887,420.55300000000005,213.666,-7.955,2.0,-1.046,-526.24,150.59,-140.219,1.085,20.585,60.787,292.476,0.256,-16.531,-44.961000000000006,-8.02,-7.612,2.0,-13.807,109.0,18.0,23.309,-17.258,0.0,0.6709999999999999,1.71,11.809,11.039,0.462,2.801,22.409,-1.034,-10.339,0,0
675,-204.264,0.606,244.302,-1.907,-13.265999999999998,-1.858,-10.287,-1.4409999999999998,423.529,713.785,290.256,-7.508999999999999,5.0,-1.044,-532.485,149.502,-143.423,1.098,21.232,64.821,297.123,0.204,-15.923,-44.962,-10.568,-7.606,2.0,-12.653,109.0,25.0,23.317,-17.257,0.0,-0.816,1.712,11.815,11.039,0.716,2.228,17.827,-2.249,-38.239,0,0
676,-206.751,0.698,207.516,-1.913,-11.263,-1.672,-9.41,-1.396,475.242,673.818,198.575,-8.322000000000001,3.0,-1.046,-527.839,149.14700000000002,-140.753,1.082,20.96,57.902,293.175,0.083,-15.344,-45.747,-8.636000000000001,-7.611000000000001,1.0,-12.671,109.0,19.0,23.364,-17.264,0.0,-1.166,1.685,11.806,11.039,0.693,0.009,0.046,-1.585,-22.196,0,0
677,-204.54,0.7040000000000001,299.328,-1.899,-17.736,-2.041,-7.713999999999999,-0.888,425.98,868.9639999999999,442.984,-6.082000000000001,3.0,-1.046,-533.258,154.24,-149.399,1.084,21.459,59.538,304.574,0.599,-16.858,-47.001000000000005,-8.392999999999999,-7.608,7.0,-12.545,109.0,28.0,23.36,-17.262,0.0,-1.207,1.726,11.81,11.039,0.716,2.809,19.663,-2.546,-53.461000000000006,0,0
678,-179.28,0.524,153.423,-1.675,-8.957,-1.586,-3.931,-0.696,310.502,564.69,254.188,-3.765,2.0,-1.187,-533.971,156.44,-145.8,1.147,22.103,61.881,302.86,0.432,-18.893,-44.06100000000001,-8.548,-6.72,2.0,-11.855,109.0,23.0,46.969,-20.557,0.0,-0.213,5.2170000000000005,2.362,13.334,0.509,-2.632,-39.477,4.323,34.581,0,0
679,-180.962,0.6970000000000001,237.101,-1.7080000000000002,-12.728,-2.007,-10.048,-1.585,371.5,634.076,262.577,-7.811,0.0,-1.187,-539.7,154.659,-143.895,1.153,22.128,66.442,302.696,0.26,-19.324,-44.06100000000001,-8.447000000000001,-6.72,2.0,-12.055,109.0,29.0,46.997,-20.559,0.0,-0.845,5.215,2.361,13.334,0.7090000000000001,-2.841,-59.67,4.396,35.168,0,0
680,-180.689,0.396,334.31300000000005,-1.67,-9.295,-1.189,-5.212999999999999,-0.667,403.572,782.049,378.478,-4.953,2.0,-1.187,-536.4,148.731,-141.84,1.123,21.981,65.262,303.337,0.158,-18.755,-44.06100000000001,-7.296,-6.72,1.0,-12.238,109.0,24.0,46.946000000000005,-20.553,0.0,-0.217,5.294,2.353,13.334,0.424,-2.73,-43.684,4.81,38.483,0,0
681,-179.752,0.366,180.469,-1.624,-7.936,-1.245,1.128,0.177,325.887,637.345,311.457,-4.629,1.0,-1.187,-535.855,157.502,-148.365,1.143,22.628,62.053,306.751,-2.184,-17.969,-44.06100000000001,-11.076,-6.72,3.0,-11.936,109.0,21.0,46.992,-20.558000000000003,0.0,0.625,5.216,2.356,13.334,0.439,-2.126,-27.635,5.095,40.761,0,0
682,-178.82,0.579,481.924,-1.695,-14.627,-1.3119999999999998,-6.971,-0.625,687.507,1115.043,427.537,-2.225,1.0,-1.187,-553.398,154.561,-145.382,1.147,22.849,70.063,317.219,0.214,-19.733,-44.06100000000001,-8.578,-6.72,1.0,-12.905,109.0,37.0,46.95399999999999,-20.557,0.0,-0.78,5.215,2.36,13.334,0.481,-2.277,-63.752,3.876,34.88,0,0
683,-183.455,0.496,319.96,-1.705,-11.356,-1.6780000000000002,-8.222000000000001,-1.215,317.431,676.82,359.389,-7.746,7.0,-1.187,-540.928,152.49200000000002,-147.79,1.135,22.853,63.119,309.241,0.113,-18.25,-44.06100000000001,-7.441,-6.72,1.0,-13.303,109.0,20.0,46.95399999999999,-20.556,0.0,0.308,5.292999999999999,2.359,13.334,0.5329999999999999,-2.086,-27.118,4.753,33.272,0,0
684,-180.268,0.447,451.216,-1.672,-13.126,-1.317,-6.5520000000000005,-0.657,573.42,996.879,423.458,-6.107,10.0,-1.187,-543.101,151.55700000000002,-148.16,1.129,22.52,63.872,316.862,0.518,-19.475,-44.06100000000001,-8.245,-6.72,3.0,-12.536,109.0,30.0,46.919,-20.557,0.0,-0.356,5.215,2.367,13.334,0.455,-2.25,-47.247,4.062,36.56,0,0
685,-159.017,0.401,178.704,-1.503,-7.715,-1.715,-4.956,-1.101,326.82,449.948,123.128,-5.778,0.0,-1.196,-494.282,170.11900000000003,-133.506,1.145,23.369,57.309,277.193,0.212,-16.025,-40.425,-10.179,-7.269,1.0,-10.573,107.0,14.0,17.658,-17.83,0.0,0.721,4.396,13.347,7.733,0.575,-1.4780000000000002,-14.784,6.22,24.88,0,0
686,-174.197,0.35,361.402,-1.671,-12.737,-1.52,-8.832,-1.054,487.097,838.1560000000001,351.059,-9.192,0.0,-1.196,-503.479,166.322,-139.144,1.116,23.621,50.519,290.55400000000003,0.2789999999999999,-16.985,-40.425,-10.431,-7.27,2.0,-12.659,107.0,24.0,17.613,-17.83,0.0,-0.217,4.396,13.349,7.733,0.365,-2.612,-41.784,4.571000000000001,36.571,0,0
687,-169.76,0.375,92.389,-1.7009999999999998,-10.435,-2.237,-8.52,-1.826,307.07,466.475,159.405,-7.562,2.0,-1.196,-500.231,167.74200000000002,-137.6,1.124,23.271,57.8,283.153,0.423,-19.625,-40.425,-10.399,-7.269,2.0,-11.380999999999998,107.0,16.0,17.619,-17.829,0.0,1.014,4.396,13.357,7.733,0.387,-1.254,-12.537,4.793,28.759,0,0
688,-124.15,0.565,207.107,-1.199,-12.402,-1.956,-7.491,-1.181,389.664,634.1569999999999,244.493,-6.234,2.0,-1.218,-537.2909999999999,139.683,-127.475,1.114,21.705,116.948,308.584,0.255,-13.04,-39.163,-13.062,-5.9110000000000005,2.0,-11.5,108.0,22.0,16.174,-16.898,0.0,-0.5539999999999999,13.157,7.854,16.191,0.5589999999999999,-1.233,-18.5,0.902,6.317,0,0
689,-126.498,0.573,226.18400000000003,-1.213,-8.101,-1.185,-3.393,-0.496,391.029,683.695,292.666,-3.525,3.0,-1.218,-532.768,145.312,-120.647,1.118,21.19,99.468,304.92900000000003,-0.0,-13.037,-39.163,-10.785,-5.9110000000000005,0.0,-11.524,108.0,21.0,16.18,-16.898,0.0,-0.3989999999999999,13.211,7.855,16.191,0.612,-1.3230000000000002,-19.845,1.911,11.466,0,0
690,-133.571,0.494,283.519,-1.268,-10.798,-1.52,-8.745,-1.231,409.466,710.178,300.712,-6.275,3.0,-1.218,-534.179,144.043,-125.959,1.101,21.113000000000003,93.556,312.909,0.216,-13.038,-40.15,-11.805,-5.9110000000000005,2.0,-10.544,108.0,23.0,16.179000000000002,-16.895,0.0,-0.738,13.18,7.855,16.191,0.498,-1.449,-23.185,0.889,6.221,0,0
691,-123.831,0.654,212.36900000000003,-1.213,-10.395,-1.731,-8.032,-1.338,426.682,600.447,173.765,-5.2860000000000005,4.0,-1.218,-531.932,146.868,-121.244,1.136,21.436,98.96,305.29400000000004,-0.0,-11.007,-39.163,-11.644,-5.9110000000000005,0.0,-11.892,108.0,23.0,16.176,-16.898,0.0,0.067,13.165,7.853,16.191,0.635,-0.33,-5.284,0.975,6.827000000000001,0,0
692,-135.899,0.493,266.994,-1.31,-9.53,-1.311,-9.117,-1.255,570.322,726.643,156.321,-5.823,0.0,-1.218,-535.344,144.495,-122.09,1.103,20.873,94.799,305.813,-0.0,-13.037,-39.163,-11.805,-5.9110000000000005,0.0,-10.931,108.0,24.0,16.178,-16.899,0.0,-0.624,13.197,7.852,16.191,0.455,-1.504,-24.062,1.135,9.076,0,0
693,-344.37300000000005,0.596,320.09,-0.932,-16.607,-1.866,-12.634,-1.419,522.745,890.02,367.275,-5.153,0.0,0.833,-2100.408,573.654,-480.099,4.388999999999999,73.696,369.64,1256.316,0.1939999999999999,-60.8,-75.795,-33.341,-57.316,3.0,-39.378,383.0,41.0,16.805999999999997,-40.598,0.0,-1.086,11.92,90.262,145.847,0.483,-1.212,-23.022,-0.978,-21.525,0,0
694,-346.19,0.356,229.279,-0.935,-9.529,-1.645,-8.802,-1.519,343.522,579.323,235.801,-4.767,2.0,0.833,-2099.452,570.567,-471.975,4.359,74.043,362.554,1252.476,0.368,-63.001000000000005,-74.947,-29.127,-57.33,2.0,-39.415,383.0,33.0,16.817999999999998,-40.586,0.0,-0.35,11.897,90.248,145.847,0.369,0.3379999999999999,4.398,-0.7979999999999999,-15.955,0,0
695,-314.445,0.493,345.831,-0.897,-8.841000000000001,-0.87,-5.504,-0.541,385.349,1016.534,631.185,14.769,7.0,0.833,-2098.994,564.889,-467.872,4.419,76.094,390.929,1250.136,0.466,-56.707,-74.946,-29.854,-57.33,2.0,-40.249,383.0,43.0,16.797,-40.579,0.0,-1.0759999999999998,11.885,90.256,145.847,0.4529999999999999,-0.936,-18.726,-1.197,-27.539,0,0
696,-220.585,0.4429999999999999,398.86,-2.073,-14.674,-1.618,-6.796,-0.7490000000000001,520.646,906.738,386.093,-5.233,7.0,0.0,-550.304,159.363,-151.691,1.213,23.164,58.292,316.97,0.569,-16.867,-45.139,-12.015,-7.752999999999999,3.0,-11.412,109.0,26.0,21.571,-18.744,0.0,-0.921,2.005,-4.941,15.704,0.409,1.96,15.679,-2.201,-39.626,0,0
697,-219.519,0.345,334.56199999999995,-2.06,-15.763,-1.571,-8.156,-0.813,452.351,1003.542,551.192,-6.487,9.0,0.0,-557.754,164.37900000000002,-160.106,1.224,25.874,57.663,329.041,0.732,-16.868,-45.141000000000005,-13.614,-7.752999999999999,6.0,-11.782,109.0,23.0,21.559,-18.738,0.0,-1.003,1.712,-4.918,15.704,0.402,1.395,11.161,-2.282,-34.236,0,0
698,-111.13,0.57,323.835,-1.383,-12.284,-1.4340000000000002,-8.325,-0.971,480.867,856.8810000000001,376.015,-6.071000000000001,1.0,0.0,-556.809,159.241,-156.498,1.223,23.672,169.81900000000002,326.053,0.156,-18.33,-45.141000000000005,-13.098,-7.756,2.0,-8.809,109.0,24.0,21.565,-18.745,0.0,-0.591,1.712,-4.931,15.704,0.5,1.467,10.271,-1.439,-24.464,0,0
699,-219.039,0.479,162.45,-2.021,-10.072,-2.146,-7.643,-1.628,205.99400000000003,469.405,263.41,-7.409,0.0,0.0,-543.076,159.086,-151.023,1.218,23.907,56.542,314.625,0.4639999999999999,-17.213,-46.20399999999999,-13.67,-7.752999999999999,3.0,-10.755,109.0,15.0,21.528,-18.731,0.0,-2.11,1.71,-4.933,15.704,0.4539999999999999,1.704,6.816,-3.497,-38.465,0,0
700,-210.482,0.315,342.831,-1.941,-9.77,-1.421,-1.591,-0.231,359.116,687.48,328.36400000000003,-1.747,5.0,0.0,-549.783,165.02599999999998,-155.014,1.245,24.021,61.851000000000006,321.208,1.634,-16.871,-45.137,-14.222,-7.756,2.0,-10.337,109.0,25.0,21.576,-18.756,0.0,-1.013,1.707,-4.944,15.704,0.316,2.105,14.736,-2.225,-40.05,0,0
701,-121.532,0.648,138.523,-1.18,-12.843,-2.319,-12.588,-2.273,304.955,553.77,248.815,-9.471,0.0,-1.171,-526.681,151.747,-144.054,1.17,22.754,91.15,310.076,0.319,-21.301,-43.288,-7.757000000000001,-7.126,3.0,-13.318,107.0,23.0,57.574,-18.072,0.0,-0.11,13.054,5.7410000000000005,7.968999999999999,0.569,-0.142,-2.274,-0.037,-0.259,0,0
702,-123.884,0.691,219.69,-1.179,-12.161,-2.07,-10.274,-1.749,351.939,587.575,235.636,-8.072000000000001,2.0,-1.171,-532.768,154.234,-137.506,1.171,22.937,88.015,306.163,0.089,-20.627,-40.645,-8.841000000000001,-7.126,1.0,-13.981,107.0,15.0,57.562,-18.07,0.0,-1.098,13.054,5.744,7.968999999999999,0.7509999999999999,-1.601,-16.005,-0.094,-0.47,0,0
703,-118.988,0.51,99.527,-1.147,-9.417,-1.634,-6.682,-1.159,288.784,576.354,287.569,-3.15,0.0,-1.171,-524.0880000000001,154.852,-140.55200000000002,1.172,22.871,87.8,304.786,0.0969999999999999,-20.209,-40.645,-8.161,-7.126,1.0,-14.782,107.0,21.0,57.57,-18.07,0.0,-0.108,13.054,5.74,7.968999999999999,0.337,-0.721,-8.652999999999999,0.71,6.394,0,0
704,-115.611,0.484,210.46,-1.122,-8.927,-1.464,-7.524,-1.234,454.819,609.91,155.092,-4.082,1.0,-1.171,-524.6030000000001,155.43200000000002,-131.358,1.17,22.742,88.67200000000001,296.538,-0.0,-19.942,-40.645,-6.734,-7.126,0.0,-14.841,107.0,26.0,57.56,-18.07,0.0,-1.268,13.054,5.7410000000000005,7.968999999999999,0.48,-1.916,-36.399,0.49,3.429,0,0
705,-602.997,0.5670000000000001,272.719,-1.764,-11.928,-1.7,-8.859,-1.263,498.528,701.65,203.122,-4.458,2.0,-2.527,-1836.357,415.467,-522.587,3.492,58.34,294.034,1122.677,-0.0,-46.107,-103.058,-19.779,-97.996,0.0,-40.688,346.0,41.0,55.381,-44.339,0.0,-0.913,16.09,41.275,103.685,0.55,-2.266,-45.317,0.376,7.887,0,0
706,-573.614,0.4029999999999999,491.774,-1.669,-17.97,-1.874,-12.848,-1.34,639.114,958.821,319.707,-11.634,3.0,-2.528,-1849.991,421.565,-520.094,3.514,57.214,325.918,1126.804,-0.0,-46.695,-103.058,-17.589000000000002,-97.995,0.0,-42.909,346.0,36.0,55.401,-44.34,0.0,-1.605,16.167,41.315,103.685,0.369,-1.837,-36.745,-1.315,-21.036,0,0
707,-236.202,0.56,134.675,-1.394,-9.926,-2.092,-3.5210000000000004,-0.742,329.111,474.512,145.401,-1.545,0.0,-2.527,-1596.405,393.947,-446.225,3.14,53.676,475.654,1001.244,-0.0,-39.397,-103.058,-14.985,-71.116,0.0,-37.767,316.0,22.0,54.6,-40.724,0.0,0.619,16.078,45.92100000000001,71.742,0.537,-1.053,-12.639,2.6260000000000003,26.26,0,0
708,175.18900000000002,0.654,180.447,1.589,-9.536,-1.858,-8.523,-1.66,293.349,513.3290000000001,219.98,-7.862999999999999,4.0,-1.212,-552.615,153.757,-130.543,1.194,20.106,408.64,302.82,0.123,-13.764,-46.67,-8.52,-7.202999999999999,1.0,-12.233,109.0,27.0,43.093,-16.563,0.0,-1.337,9.879,3.52,21.503,0.672,-2.347,-44.584,1.061,8.485,0,0
709,-73.77600000000001,0.624,118.551,-0.7070000000000001,-9.181,-1.978,-6.869,-1.48,289.853,464.074,174.22099999999998,-6.162000000000001,1.0,-1.212,-552.837,155.27700000000002,-131.566,1.223,20.674,157.194,304.816,0.143,-13.134,-46.67,-8.589,-7.202000000000001,1.0,-13.181,109.0,20.0,43.082,-16.563,0.0,-0.216,9.891,3.518,21.503,0.604,-1.045,-12.537,1.028,8.226,0,0
710,-66.74,0.527,159.151,-0.639,-13.851,-2.306,-12.788,-2.129,319.657,600.654,280.997,-10.502,1.0,-1.212,-553.915,156.876,-139.754,1.213,19.892,171.203,309.596,0.221,-15.707,-46.67,-7.673999999999999,-7.2010000000000005,2.0,-12.026,109.0,25.0,43.094,-16.565,0.0,-0.996,7.091,3.515,21.503,0.474,-2.128,-34.053000000000004,1.018,9.158,0,0
711,-74.09899999999999,0.563,155.124,-0.684,-8.927,-1.46,-5.611000000000001,-0.917,358.316,611.592,253.276,-5.312,0.0,-1.212,-551.047,157.267,-135.252,1.264,20.783,155.38,307.067,0.419,-15.066,-46.67,-8.52,-7.202999999999999,3.0,-12.482,109.0,20.0,43.098,-16.565,0.0,-0.778,10.038,3.52,21.503,0.511,-1.868,-24.281,1.247,8.727,0,0
712,-46.733,0.58,228.849,-0.466,-13.783,-2.246,-10.344,-1.686,470.886,613.691,142.805,-9.602,4.0,-1.212,-554.0369999999999,153.226,-134.69899999999998,1.239,22.357,190.856,304.083,0.08,-13.375,-46.67,-8.837,-7.202000000000001,1.0,-14.075,109.0,27.0,43.098,-16.564,0.0,-1.255,10.056,3.518,21.503,0.584,-2.299,-41.382,0.8340000000000001,7.502999999999999,0,0
713,12826.254,0.599,195.078,15.441,-14.271,-2.379,-21.669,-3.613,444.011,599.759,155.747,18.043,6.0,0.0,-4196.584,1595.14,-301.837,15.220999999999998,156.338,7635.72,2735.455,0.015,-48.693000000000005,-10.166,-7.792999999999999,-153.292,1.0,-59.098,825.0,23.0,2420.091,149.342,0.0,16.188,965.529,1420.013,510.867,0.563,5.943,41.601000000000006,20.67,330.723,0,1
714,-206.148,0.518,221.53,-1.944,-11.479,-1.774,-10.538,-1.628,351.02,647.111,296.091,-8.038,4.0,-0.966,-529.9830000000001,146.002,-139.85399999999998,1.204,22.788,77.141,289.145,0.257,-16.239,-43.849,-12.276,-6.499,3.0,-10.588,108.0,22.0,22.037,-17.15,0.0,-1.44,6.925,-1.683,7.697,0.529,0.3939999999999999,2.755,-2.296,-34.434,0,0
715,-206.273,0.4529999999999999,152.203,-1.928,-13.3,-2.148,-8.41,-1.358,326.192,619.077,292.885,-7.742000000000001,0.0,-0.961,-526.998,145.873,-143.123,1.209,23.286,75.759,292.67400000000004,0.498,-16.787,-45.609,-10.923,-6.492000000000001,3.0,-11.983,108.0,21.0,22.016,-17.149,0.0,-1.162,6.9270000000000005,-1.6880000000000002,7.697,0.45,0.37,2.587,-1.928,-26.992,0,0
716,-205.301,0.628,293.724,-1.932,-12.378,-1.791,-10.412,-1.507,487.099,691.1,204.0,-7.266,2.0,-0.964,-537.562,144.773,-135.48,1.216,23.362,79.187,291.756,-0.0,-17.212,-43.839,-8.488999999999999,-6.5,0.0,-13.431,108.0,28.0,22.037,-17.146,0.0,-1.89,6.999,-1.704,7.697,0.664,0.5429999999999999,4.345,-2.863,-57.267,0,0
717,-214.002,0.614,222.83900000000003,-1.987,-9.615,-1.456,-6.7620000000000005,-1.024,450.36300000000006,660.186,209.823,-6.74,4.0,-0.994,-542.376,142.335,-143.832,1.162,21.104,77.547,302.121,0.221,-20.224,-45.14,-8.658999999999999,-7.155,1.0,-12.154000000000002,110.0,27.0,17.28,-20.237,0.0,-1.219,4.223,-2.299,23.297,0.636,-2.372,-40.322,0.742,7.417999999999999,0,0
718,-211.58,0.515,246.198,-2.047,-14.698,-2.444,-13.152,-2.187,354.847,601.33,246.483,-11.845999999999998,0.0,-0.994,-542.812,148.747,-150.623,1.178,21.565,74.164,310.046,0.246,-21.903,-45.798,-6.95,-7.155,3.0,-12.336,110.0,24.0,17.279,-20.237,0.0,-1.811,3.2510000000000003,-2.299,23.297,0.569,-3.635,-50.889,0.743,7.435,0,0
719,-221.539,0.755,244.518,-2.056,-15.585,-2.748,-11.782,-2.077,314.671,567.153,252.482,-8.587,2.0,-0.994,-539.332,143.33700000000002,-144.423,1.181,21.222,68.902,300.41200000000003,0.1369999999999999,-18.456,-46.21,-8.415,-7.155,2.0,-12.902,110.0,21.0,17.281,-20.237,0.0,-0.47,3.249,-2.295,23.297,0.769,-0.662,-9.931,0.01,0.059,0,0
720,-209.299,0.551,143.915,-1.926,-9.813,-1.911,-7.24,-1.41,325.689,513.514,187.825,-6.522,3.0,-0.994,-534.794,143.082,-147.174,1.147,20.953000000000003,71.54899999999999,304.437,0.396,-20.324,-45.14,-8.713,-7.155,3.0,-8.988999999999999,110.0,22.0,17.284000000000002,-20.235,0.0,-0.815,4.771,-2.3,23.297,0.524,-1.818,-23.635,0.634,5.704,0,0
721,-218.125,0.534,261.505,-1.997,-10.239,-1.348,-6.244,-0.8220000000000001,492.958,759.831,266.873,-4.666,1.0,-0.994,-542.903,142.92600000000002,-143.18200000000002,1.165,21.082,69.057,304.589,0.002,-18.755,-45.14,-7.345,-7.155,1.0,-12.749,110.0,26.0,17.274,-20.232,0.0,-1.513,3.241,-2.299,23.297,0.5589999999999999,-2.681,-45.571000000000005,0.691,6.221,0,0
722,-205.53,0.5,258.939,-1.943,-8.663,-1.265,-1.02,-0.149,530.4590000000001,685.002,154.543,7.2010000000000005,7.0,-0.994,-545.028,145.873,-141.222,1.187,22.181,80.945,303.619,-0.0,-19.03,-45.14,-8.415,-7.155,0.0,-13.653,110.0,21.0,17.281,-20.237,0.0,-0.508,3.263,-2.302,23.297,0.51,-1.183,-16.555,0.84,5.882999999999999,0,0
723,-218.902,0.688,209.183,-1.997,-10.19,-1.801,-6.381,-1.128,427.69,565.859,138.16899999999998,-6.754,5.0,-0.994,-543.158,144.37,-143.421,1.165,21.318,69.521,302.838,-0.0,-19.329,-45.14,-8.219,-7.155,0.0,-11.994000000000002,110.0,23.0,17.283,-20.236,0.0,-1.579,3.2510000000000003,-2.298,23.297,0.6779999999999999,-2.6860000000000004,-40.288,0.495,3.961,0,0
724,-217.2,0.608,356.416,-2.011,-12.21,-1.596,-7.545,-0.986,337.261,765.041,427.78,-5.053999999999999,3.0,-0.994,-546.205,143.24200000000002,-150.89600000000002,1.169,20.916,71.008,316.849,0.649,-22.352,-45.14,-8.226,-7.155,4.0,-10.713,110.0,27.0,17.274,-20.235,0.0,-2.299,3.256,-2.295,23.297,0.619,-3.36,-67.208,0.733,5.134,0,0
725,-204.299,0.6579999999999999,204.052,-1.873,-9.76,-1.626,-8.727,-1.453,335.285,600.444,265.159,-7.202000000000001,6.0,-0.994,-538.57,146.37,-148.023,1.158,21.036,76.453,308.809,0.2689999999999999,-20.43,-45.14,-9.179,-7.155,3.0,-9.921,110.0,19.0,17.278,-20.235,0.0,-1.133,3.252,-2.3040000000000003,23.297,0.619,-2.272,-24.992,0.434,3.469,0,0
726,1113.065,0.4039999999999999,285.282,1.644,-9.44,-1.171,-7.18,-0.8909999999999999,453.163,806.16,352.996,-1.123,2.0,-13.259,-3449.03,1162.863,-731.7139999999999,8.834,132.916,1119.008,2114.128,0.318,-77.12,-151.159,-37.569,-86.29899999999999,1.0,-68.138,668.0,29.0,382.961,-42.667,0.0,0.932,255.662,388.876,204.772,0.346,0.3979999999999999,6.375,1.589,20.66,0,0
727,1150.797,0.527,281.752,1.685,-16.239,-1.533,-7.205,-0.68,577.3580000000001,1059.304,481.945,10.715,8.0,-13.261,-3459.295,1160.858,-727.5880000000001,9.13,137.72299999999998,1160.154,2115.685,0.579,-72.6,-151.181,-40.546,-86.305,4.0,-71.51100000000001,668.0,43.0,382.855,-42.656000000000006,0.0,1.692,255.642,388.92,204.772,0.5770000000000001,1.863,37.253,1.544,35.501,0,1
728,1114.213,0.482,240.383,1.645,-11.592,-1.7619999999999998,-9.636,-1.465,352.036,657.832,305.796,-8.695,3.0,-13.26,-3451.81,1155.444,-732.934,8.861,137.009,1126.52,2109.696,0.291,-74.274,-151.189,-42.932,-86.29799999999999,2.0,-68.47,668.0,22.0,382.944,-42.679,0.0,2.336,263.939,388.874,204.772,0.487,2.1630000000000003,25.957,2.543,25.433000000000003,0,0
729,-153.245,0.7120000000000001,159.984,-0.743,-11.149,-1.749,-6.505,-1.021,413.869,637.318,223.449,-6.613,0.0,0.0,-1221.891,341.966,-319.868,2.559,49.014,358.30800000000005,805.658,0.578,-26.097,-46.705,-16.551,-63.207,3.0,-35.015,232.0,25.0,17.561,-24.518,0.0,1.57,10.664,26.885,-12.007,0.6809999999999999,-1.251,-15.005999999999998,4.173,54.252,0,0
730,-322.91,0.462,365.853,-1.44,-17.447,-1.907,-10.932,-1.195,458.411,914.911,456.5,-4.919,6.0,0.0,-1232.359,340.73900000000003,-334.3,2.506,50.442,202.86900000000003,815.863,0.253,-28.299,-46.705,-15.037,-63.199,3.0,-34.058,232.0,36.0,17.567,-24.494,0.0,-1.79,10.667,26.895,-12.007,0.489,-1.676,-35.194,-1.95,-29.244,0,0
731,-325.718,0.605,215.113,-1.4169999999999998,-6.364,-1.37,-4.619,-0.995,218.276,464.45,246.174,-2.818,0.0,0.0,-1221.172,339.165,-324.077,2.526,49.693000000000005,189.856,809.932,0.26,-28.289,-46.705,-15.988,-63.206,1.0,-36.039,232.0,19.0,17.576,-24.492,0.0,-1.92,10.623,26.885,-12.007,0.599,-2.53,-30.356,-0.8740000000000001,-6.121,0,0
732,-320.402,0.36,262.673,-1.39,-9.239,-1.6230000000000002,-3.278,-0.5760000000000001,258.75,569.371,310.621,-1.67,2.0,0.0,-1220.586,343.101,-325.351,2.547,49.955,193.676,804.702,0.8009999999999999,-27.395,-46.705,-15.739,-63.20399999999999,3.0,-35.223,232.0,22.0,17.553,-24.51,0.0,-1.374,11.906,26.877,-12.007,0.522,-1.675,-16.746,-1.123,-13.48,0,0
